y,x,covariate,type,data,model,est,se,pval,lrt_pval,cohort
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy),driver,run,lm,6.44369636271651,21.079997275156,0.760249482947306,0.75553713927105,Bladder Urothelial
teal_ref_raw,driver_ABL1,+ as.factor(biopsy),driver,run,lm,-50.4530555555555,117.302689522701,0.667694396724673,1,Bladder Urothelial
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy),driver,run,lm,-50.4530555555555,117.302689522701,0.667694396724673,1,Bladder Urothelial
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy),driver,run,lm,2.27489320372746,22.0264907984066,0.917870997917305,0.916210174135108,Bladder Urothelial
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy),driver,run,lm,6.20372737328047,20.1143005432067,0.758163644880723,0.753413062744435,Bladder Urothelial
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy) + purity,driver,run,lm,7.65803592458939,21.2157560433281,0.718611633695783,0.712281931978931,Bladder Urothelial
teal_ref_raw,driver_ABL1,+ as.factor(biopsy) + purity,driver,run,lm,-53.6414978932184,117.675907701494,0.649126306063853,1,Bladder Urothelial
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy) + purity,driver,run,lm,-53.6414978932184,117.675907701494,0.649126306063853,1,Bladder Urothelial
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy) + purity,driver,run,lm,1.25856217713826,22.1449980694377,0.954750196205302,0.953686648891006,Bladder Urothelial
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy) + purity,driver,run,lm,6.60189097608275,20.167160741642,0.743830093198354,0.738021306669085,Bladder Urothelial
teal_ref_raw,driver_ABCB1,"",driver,run,lm,-9.62523585399428,20.1403253815043,0.633363451660264,0.630731535541885,Breast Triple Negative
teal_ref_raw,driver_ACVR1B,"",driver,run,lm,17.7232997608024,25.5436886773806,0.488780785794893,0.485416215172991,Breast Triple Negative
teal_ref_raw,driver_ACVR2A,"",driver,run,lm,-5.27208770925103,47.2974307383782,0.911385126324061,0.910700729358907,Breast Triple Negative
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy),driver,run,lm,-13.3012949720662,20.2860485093271,0.512985329928331,0.504362323143154,Breast Triple Negative
teal_ref_raw,driver_ABL1,+ as.factor(biopsy),driver,run,lm,135.9315,252.424161724645,0.590986779790177,1,Breast Triple Negative
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy),driver,run,lm,135.9315,252.424161724645,0.590986779790177,1,Breast Triple Negative
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy),driver,run,lm,12.9883414235769,25.848575179385,0.616035359106448,0.608802296614695,Breast Triple Negative
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy),driver,run,lm,-10.2887966860748,47.6477938400868,0.829319190882045,0.82586687724234,Breast Triple Negative
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy) + purity,driver,run,lm,-12.5185868085358,20.3452451017181,0.539248087838372,0.529623974667022,Breast Triple Negative
teal_ref_raw,driver_ABL1,+ as.factor(biopsy) + purity,driver,run,lm,168.192801329155,256.288985257197,0.512616039706924,1,Breast Triple Negative
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy) + purity,driver,run,lm,168.192801329155,256.288985257197,0.512616039706924,1,Breast Triple Negative
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy) + purity,driver,run,lm,13.2099847148177,25.8843944801107,0.610530779440872,0.602051662790936,Breast Triple Negative
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy) + purity,driver,run,lm,-4.69579747469261,48.3224680054278,0.922711144692551,0.920875397784652,Breast Triple Negative
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy),driver,run,lm,7.26755555555579,80.4078275370112,0.928103710535923,1,Kidney
teal_ref_raw,driver_ABL1,+ as.factor(biopsy),driver,run,lm,7.26755555555579,80.4078275370112,0.928103710535923,1,Kidney
teal_ref_raw,driver_ACVR1,+ as.factor(biopsy),driver,run,lm,7.26755555555579,80.4078275370112,0.928103710535923,1,Kidney
teal_ref_raw,driver_ACVR1B,+ as.factor(biopsy),driver,run,lm,7.26755555555579,80.4078275370112,0.928103710535923,1,Kidney
teal_ref_raw,driver_ACVR2A,+ as.factor(biopsy),driver,run,lm,7.26755555555579,80.4078275370112,0.928103710535923,1,Kidney
teal_ref_raw,driver_ABCB1,+ as.factor(biopsy) + purity,driver,run,lm,9.22217215812644,81.2480422517881,0.909782920647797,1,Kidney
teal_ref_raw,driver_ABL1,+ as.factor(biopsy) + purity,driver,run,lm,9.22217215812644,81.2480422517881,0.909782920647797,1,Kidney
